id;judul;isbn_issn;tahun_terbit;deskripsi;rating
5087;Pembiayaan Pemerintahan Daerah;9794560200;1988;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;5.000.000
5091;Undang-Undang Penataan Ruang (UU RI No. 26 Th. 2007);9,78979E+12;2008;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;5.000.000
5105;Implementasi Peran TNI Dalam Mengatasi Terorisme;97953696968;2006;Perkembangan terorisme meningkat secara signifikan sejak diawal tahun 1970-an. Dalam periode itu  terorisme berkembang mengusung agama tertentu  perjuangan kemerdekaan  pemberontakan  gerilya  bahkan teror dilakukan demi menegakkan dan melanggengkan kekuasaannya.;5.000.000
5122;Para Jenderal Kaliber Dunia;9792503099;2006;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;5.000.000
5125;Bagaimana Memahami dan Membuat Taktik Pertempuran Darat yang Seharusnya digunakan di Indonesia;97913022992;2013;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;5.000.000
5149;Implementasi Tugas PRCPB TNI AD dalam Membantu Pemerintah Daerah menanggulangi Akibat Bencana Alam;97933820107;2011;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;3.000.000
5150;KODAM secara kompartemen Strategis Pertahanan ( Sistem pertahanan Semesta );97916688919;2003;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;5.000.000
5160;Sistem Perencanaan Pembangunan Pertahanan Negara ( SPP HANNEG );97960557078;2006;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;5.000.000
5169;Operasi Penumpasan Gerakan Separatis di Papua 1965 - 1991;9,78603E+12;2018;Operasi Penumpasan Gerakan Separatis di Papua 1965 - 1991;5.000.000
5174;Birokrasi Politik di Indonesia;9794219304;2003;Birokrasi Politik di Indonesia;5.000.000
5179;Kedudukan dan Fungsi Polisi Republik Indonesia dalam Sistem Ketatanegaraan;9793451025;2003;Kedudukan dan Fungsi Polisi Republik Indonesia dalam Sistem Ketatanegaraan;5.000.000
5190;Dialog : Tanya Jawab Migas;97941793133;2016;Buku ini merupakan buku migas dengan 'ramuan' baru  yaitu dalam format tanya jawab. Di sini  tidak ada lagi batasan waktu berdiskusi dan waktu untuk menjelaskan. Format tanya jawab ini diharapkan dapat mengupas lapis demi lapis bisnis migas  dengan menjaga penjelasan yang diberikan tetap berada pada koridor keilmuan dan kaidah operasi perminyakan yang benar.;5.000.000
5191;The Military Balance;97975886429;2021;The Military Balance;5.000.000
5192;Kepemimpinan Militer Catatan dari Pengalaman Letnan Jenderal TNI (Purn) Prabowo Subianto Buku 1;97928888502;2022;Kepemimpinan Militer Catatan dari Pengalaman Letnan Jenderal TNI (Purn) Prabowo Subianto Buku 1;5.000.000
5199;Human Capital Membangun Modal Sumber Daya Manusia Berkarakter Unggul Melalui Pendidikan Berkualitas;97960711261;2017;Human Capital Membangun Modal Sumber Daya Manusia Berkarakter Unggul Melalui Pendidikan Berkualitas;5.000.000
5205;Merekonstruksi Indonesia Sebuah Perjalanan Menuju Dynamic Governance;97934200647;2015;Merekonstruksi Indonesia Sebuah Perjalanan Menuju Dynamic Governance;4.000.000
5206;Self Disruption Bagaimana Perusahaan Keluar Dari Perangkap Masa Lalu Dan Mendisrupsi Dirinya Menjadi Perusahaan Yang Sehat;97972601030;2019;Self Disruption Bagaimana Perusahaan Keluar Dari Perangkap Masa Lalu Dan Mendisrupsi Dirinya Menjadi Perusahaan Yang Sehat;4.000.000
5207;Change!;97961598385;2005;Sering kali seorang CEO  termasuk saya sendiri  berhadapan dengan perubahan setelah dia sudah berada di ambang pintu. Situasi seperti ini mungkin dapat diatasi  tetapi pasti hasilnya bukankah suatu potensi atau pun kegunaan. Buku ini menjelaskan bagaimana pemimpin menghadapi semua itu.;4.000.000
5208;The Power of Focus;97944122178;2016;The Power of Focus;5.000.000
5209;Wawasan Pancasila Bintang Penuntun Untuk Pembudayaan Edisi Komprehensif;97962390635;2020;Wawasan Pancasila Bintang Penuntun Untuk Pembudayaan Edisi Komprehensif;5.000.000
5211;50 Inisiatif Pak Harto Untuk Indonesia & Dunia;97990926701;2016;Buku ini merupakan sebuah catatan singkat tentang serangkaian inisiatif yang dikembangkan oleh Presiden kedua Republik Indonesia (1968-1998) dalam mewujudkan peradaban Indonesia yakni masyarakat adil dan makmur berdasarkan pancasila. Sepanjang masa itu Pak Harto mengembangkan begitu banyak inisiatif  khususnya inisiatif pembangunan  yang sebagian telah menjadi bukti keberhasilannya dalam memimpin Indonesia.;5.000.000
5212;Jalan Baru Kepemimpinan & Pendidikan Jawaban Atas Tantangan Disrupsi-Inovatif;97994317022;2020;Jalan Baru Kepemimpinan & Pendidikan Jawaban Atas Tantangan Disrupsi-Inovatif;5.000.000
5214;Sejarah Dunia Untuk Pembaca Muda;97983206562;2015;Sejarah Dunia Untuk Pembaca Muda;4.000.000
5215;Seni Berbicara Pada Anak Panduan Mendidik Anak Tanpa Ngegas;97955672591;2017;Seni Berbicara Pada Anak Panduan Mendidik Anak Tanpa Ngegas;5.000.000
5216;The Black Swan Rahasia Terjadinya Peristiwa-Peristiwa Langka yang Tak Terduga Edisi Kedua;97946835777;2020;The Black Swan Rahasia Terjadinya Peristiwa-Peristiwa Langka yang Tak Terduga Edisi Kedua;5.000.000
5217;The One Thing Kekuatan Fokus Untuk Mendorong Produktivitas;97948177023;2012;The One Thing Kekuatan Fokus Untuk Mendorong Produktivitas;4.000.000
5218;Membuat Percakapan Jadi Menarik;97994271888;1999;Inilah buku yang mengupas hukum hukum tak tertulis untuk menciptakan percakapan yang benar-benar efektif  ampuh dan jitu.;5.000.000
5219;Mahir Menulis Akademik;97958691668;2015;Mahir Menulis Akademik;5.000.000
5220;Emotional Intelligence Kecerdasan Emosional;97963758199;2020;Emotional Intelligence Kecerdasan Emosional;4.000.000
5221;Nusantara Sejarah Indonesia;97941696393;2008;Nusantara Sejarah Indonesia;4.000.000
5222;Humanity Without Border Untaian Mutiara di Tengah Pandemi COVID-19;97944150628;2020;Humanity Without Border Untaian Mutiara di Tengah Pandemi COVID-19;5.000.000
5223;Menggalang Ketahanan Nasional Dengan Paradigma Pancasila;97992920281;2019;Menggalang Ketahanan Nasional Dengan Paradigma Pancasila;4.000.000
5224;Indonesia Dalam Rekayasa Kehidupan;97933230300;2019;Indonesia Dalam Rekayasa Kehidupan;4.000.000
5225;Lubang Lubang Pembantaian Petualangan PKI di Madiun;97923650182;1990;Lubang Lubang Pembantaian Petualangan PKI di Madiun;4.000.000
5226;Kumpulan Kisah Pertemuan : Bukan Cinta Biasa;97915549258;2020;Kumpulan Kisah Pertemuan : Bukan Cinta Biasa;4.000.000
5228;Leaders At All Levels;97997440097;2008;Solusi andal untuk mengatasi krisis suksesi di Organisasi Anda;5.000.000
5229;Better Than Before;97911670979;2015;Hal hal yang aku pelajari untuk membuat dan menghentikan kebiasaan tidur lebih banyak  membatasi asupan gula  mengurangi kebiasaan menunda  dan memiliki hidup yang lebih bahagia.;4.000.000
5230;Disruption Tak Ada Yang Tak Bisa Diubah Sebelum Dihadapi Motivasi Saja Tidak Cukup;97912313677;2017;Suatu revolusi kini menghadang jutaan pembangun merek dan pemilik reputasi yang dulu tak tergoyahkan. Seperti Blue Bird yang harus menghadapi gempuran mobil-mobil yang tak terlihat bermerek taksi  tak berpelat nomor kuning  dan tak tampak beroperasi sebagai taksi. Tahu-tahu revolusi ini sudah besar dan mengoreksi kesejahteraan kita.;5.000.000
5231;Good To Great;97966951683;2017;Alasan sejumlah perusahaan berhasil membuat lompatan dan yang lain gagal.;5.000.000
5232;Negara Paripurna Historisitas, Rasionalitas, dan Aktualitas Pancasila;97934809405;2019;Negara Paripurna Historisitas  Rasionalitas  dan Aktualitas Pancasila;5.000.000
5233;Pelayanan Publik dan Ketahanan Nasional;97915769805;2019;Pelayanan Publik dan Ketahanan Nasional;5.000.000
5234;The Power of Silaturahmi Rahasia Sukses Menjalin Komunikasi;97920447702;2016;The Power of Silaturahmi Rahasia Sukses Menjalin Komunikasi;5.000.000
5235;Hafal Al Quran Dan Lancar Seumur Hidup;97937019982;2017;Hafal Al Quran Dan Lancar Seumur Hidup;5.000.000
5236;Mein Kampf Versi Original;97985220323;2019;Mein Kampf Versi Original;5.000.000
5237;PERATURAN PERUNDANG UNDANGAN TENTANG PENANGANAN KONFLIK SOSIAL;9,7921E+11;2014;PERATURAN PERUNDANG UNDANGAN TENTANG PENANGANAN KONFLIK SOSIAL;5.000.000
5238;PENGANTAR ILMU KOMUNIKASI;9,78979E+12;2012;PENGANTAR ILMU KOMUNIKASI;5.000.000
5239;Pengembangan Manajemen dan Motivasi;9,7921E+11;1990;Pengembangan Manajemen dan Motivasi;5.000.000
5240;Manajemen Perguruan Tinggi Modern;9797633934;2006;Manajemen Perguruan Tinggi Modern;4.000.000
5241;Manajemen Logistik 2;9,7921E+11;2002;Manajemen Logistik 2;5.000.000
5242;Ekonomi Kerakyatan;9796360330;2001;Ekonomi Kerakyatan;5.000.000
5244;Pak Dirman Memimpin Perang Rakyat Semesta (Gerilya);9,7921E+11;1984;Buku ini menyajikan peran Panglima Besar Soedirman menghadapi serangan musuh yang bertekad besra sekali menghapuskan adanya Republik Indonesia.   Peristiwa ini dimulai pada tanggal 19 Desember 1948 dimana musuh mulai menyerang Yogyakarta dengan pesawat-pesawat udara  dan diakhiri pada tanggal 29 januari 1950.;4.666.667
5247;Aceh di Mata Kolonialis Jilid I Cetakan Pertama;9,7917E+11;1985;"Beberapa keterangan tentang kebijakan etimoJogis orang Aceh mengenai nama negeri mereka sendiri terdapat buku Van Langen De Inrichting van het Atjehsche Bestuur onder het Sultanaat"".""";5.000.000
5271;Bencana Bencana Terdahsyat Sepanjang Sejarah;9,78603E+13;2010;Gempa dan tsunami di Aceh yang terjadi akhir 2004 silam menimbulkan duka mendalam bagi rakyat Aceh sendiri  dan juga seluruh rakyat Indonesia.;5.000.000
5272;Berhasil dalam Wawancara;9,7917E+11;1996;Untuk meraih sukses dalam suatu wawancara tahap seleksi  seseorang dituntut lebih dari sekedar memiliki kualifikasi-kualifikasi  pengetahuan  dan keterampilan-keterampilan yang tepat.;5.000.000
5277;Bukan Bos Tetapi Pemimpin;9795119095;2000;Tidak ada organisasi atau perusahaan yang dapat berfungsi secara memadai tanpa kepemimpinan yang baik. Sekalipun teknik-teknik manajemen seperti team-building dan empowerment telah menghasilkan perubahan sangat besar dalam peran manajer  kepemimpinan tetap penting bagi pencapaian cita-cita maupun bagi pemeliharaan rasa keterarahan dalam aktivitas sehari-hari.;4.500.000
5279;Buku Penuntun Membuat Tesis Skripsi Disertasi Makalah;9795262033;2014;Buku ini bertujuan memberi pegangan dan petunjuk-petunjuk kepada mahasiswa yang harus membuat tesis atau skripsi sebagai salah satu syarat untuk memperoleh gelar Sarjana.;5.000.000
5281;Buku Pintar Pohon Angsana;9,7917E+11;2012;Sebenarnya antara bertanam Angsana dan pembibitannya tidaklah berbeda jauh. Dan buku yang anda pegang ini akan mengulas secara mendetail tentang seluk beluknya.;5.000.000
5282;Buku Pintar Pohon Sengon;9,7917E+11;2019;Sengon (Paraserianthes Falcataria) termasuk famili Mimosaceae  keluarga petai-petaian. Pohon yang tumbuh cepat dan bisa dijumpai dengan jumlah banyak di Indonesia.;5.000.000
5283;Buku Pintar Pohon Ulin;9,7917E+11;2015;Kayu ulin alias kayu besi semakin langka ditemui. Karena kekuatannya  kayu ini banyak di buru orang-orang. Hutan-hutan  ulin di Kalimantan pun nyaris habis dieksploitasi.;5.000.000
5290;Catatan Kecil Tentang Penelitian Dan Pengembangan Ilmu Pengetahuan;9,78979E+12;2007;Asas dan alasan apakah yang dapat menyebabkan bahwa pengetahuan bersifat ilmiah? Ciri pengetahuan ilmiah berkenaan dengan anggapan bahwa pengetahuan tersebut berlaku umum.;5.000.000
5301;Doktrin TNI AD Kartika Eka Paksi;9,7917E+11;2018;Keputusan Panglima Tentara Nasional Indonesia Nomor Kep/184/II/2018 tentang Doktrin Tentara Nasional Indonesia Angkatan Darat Kartika Eka Paksi.;5.000.000
5307;Empowering People;9794979899;2006;Buku ini memberikan pedoman langkah demi langkah yang dapat dilakukan oleh para manajer yang ingin memberdayakan orang-orang di dalam organisasi atau perusahaan mereka.;5.000.000
5308;Evaluasi Pelaksanaan Program Reformasi Birokrasi TNI Tahun 2010;9,7917E+11;2011;Evaluasi Pelaksanaan Program Reformasi Birokrasi TNI Tahun 2010;5.000.000
5319;Himpunan Catatan Tentang Perang Geriliya Mao, Nasution, Che, Carlos, & Crabtree;9,7917E+11;2012;Dalam peringatan Hari Juang Kartika ditahun 2010 ini  kita diingatkan kembali pada perjuangan para pemuda  yang kala itu tergabung dalam kekuatan bersenjata Republik Indonesia bertempur melawan kekuatan tentara pendudukan di Indonesia.;5.000.000
5320;Himpunan Peraturan Penyelenggaraan Keuangan Daerah;9,7917E+11;1975;Peraturan Pemerintah Republik Indonesia no.5 tahun 1975 tentang Pengurusan  Pertanggung Jawaban dan Pengawasan Keuangan Daerah dan Peraturan Pemerintah Republik Indonesia no. 6 tahun 1975 tentang Cara penyusunan Anggaran Pendapatan dan Belanja Daerah  Pelaksanaan Tata usaha Keuangan Daerah dan Penyusunan Perhitungan Pendapatan dan Belanja Daerah.;5.000.000
5324;Hubungan Pusat - Daerah Dalam Pembangunan;9794213500;1993;Hubungan Pusat - Daerah Dalam Pembangunan;5.000.000
5334;Indonesia Dalam Sorotan Dunia;9,7917E+11;1996;Buku kecil ini merupakan hasil pemantauan dan penelitian kami dalam perjalanan keluar negeri sebagai Pendekar Pejuang Hak Asasi Manusia  yang sempat mengikuti Konperensi HAM-PBB dan berpidato di Forum Komisi-HAM PBB di Jenewa-Swiss  bulan Juli-Agustus 1993 dan mengikuti Latihan Kepemimpinan Kemasyarakatan dan Konperensi Internasional di Washington DC  Amerika Serikat  Agustus 1995.;5.000.000
5364;Konflik Bersejarah Setan hijau;9,78602E+12;2014;Fallschirmjager (Pemburu daru Udara)  pasukan lintas udara Jerman dalam Perang Dunia II  merupakan salah satu kekuatan tempur legendaris pada masa itu  yang bahkan masih dikagumi oleh generasi-generasi yang lahir di kemudian hari.;5.000.000
5366;Konvensi PBB Tentang Hukum Laut Sebuah Tinjauan;9,7917E+11;1983;Penanda tanganan Konvensi PBB tentang Hukum Laut yang baru oleh 119 negara di Teluk Montego  Jamaika  pada tanggal 10 Desember 1982 yang lalu merupakan suatu peristiwa dunia yang sangat bersejarah.;2.000.000
5413;Pahlawan Pergerakan Nasional Seri Pahlawan Nasional;9,7917E+11;1972;Hakekat kepahlawanan adalah suri-tauladan yang dihadapkan keapda generasi-generasi yang mendatang untuk mereka jadikan pegangan dan sumber inspirasi.;5.000.000
5435;Pendidikan Sains Yang Humanistik;9796721473;2009;Pater J.I.G.M. Drost  S.J. adalah sosok yang menaruh perhatian begitu besar pada bidang pendidikan.;5.000.000
5439;Pengambilan Keputusan Landasan Filosofis, Konsep, Dan Aplikasi;97984331510;2004;Tugas yang dilakukan oleh kita semua dalam masyarakat  tugas para manajer  ilmuwan  insinyur  pengacara  atau politisi  tugas yang kita lakukan yang membentuk sistem dan struktur masyarakat  ekonomi  maupun organisasi  adalah merupakan tugas penyelesaian masalah dan pengambilan keputusan.;5.000.000
5442;Pengantar Manajemen;9,7917E+11;2007;Sejarah perkembangan manajemen tidak jauh berbeda dengan perkembangan manusia itu sendiri. Artinya  bahwa manajemen telah berlangsung sejak manusia itu berada di bumi ini  seiring dengan perkembangan dan tuntutan manusia untuk memenuhi kebutuhan hidupnya.;4.000.000
5443;Pengantar Metode Statistik Jilid I;9798015185;1988;Penggunaan metode statistik dalam penelitian ilmiah sebetulnya telah dirintis sejak tahun 1880 ketika F. Galton pertama kali menggunakan korelasi dalam penelitian ilmu hayat.;4.000.000
5486;Petunjuk Teknis Latihan Menembak Senjata Berat Teknis Terpadu;9,7917E+11;2021;Petunjuk Teknis Latihan Menembak Senjata Berat Teknis Terpadu;5.000.000
5488;Petunjuk Teknis Taktik Dan Teknik Mekanis;9,7917E+11;2021;Petunjuk Teknis Taktik Dan Teknik Mekanis;5.000.000
5491;Pokok Pokok Pemerintahan Di Daerah Dilengkapi Dengan Pemerintahan Desa Dan Pembangunan Desa;9795180533;1991;Buku ini merupakan satu kesatuan dengan buku Sistem Pemerintahan Indonesia  yang membahas sistem pemerintahan Indonesia di daerah semenjak Kemerdekaan Indonesia hingga sekarang ini  sambil menoleh sejenak ke belakang.;5.000.000
5502;Proses Pengelolaan Pembangunan Nasional;9,7917E+11;1984;Merupakan suatu kenyataan bahwa terdapat interaksi langsung antara dinamika manusia dan masyarakat di satu pihak dengan perkembangan ilmu pengetahuan dan teknologi di pihak lain.;5.000.000
5506;Reklamasi Laut Dangkal Perekayasaan dan Pelaksanaan Reklamasi bagi Proyek Pantai Mutiara di Pluit Jakarta;9794285501;2004;Selain hujan besar  laut dangkal merupakan salah satu penyebab utama banjir serta terbentuknya wilayah rawa-rawa dan payau pada lembah-lembah lebar dan landai.;5.000.000
5509;Riset Operasional Konsep Konsep Dasar;9795189085;2009;Riset Operasional merupakan suatu ilmu yang menarik  naum karena sifatnya sebagai suatu ilmu kuantitatif  ilmu ini dianggap sulit. Buku ini mencoba menyajikan konsep-konsep yang ada secara sederhana  setahap demi tahap untuk menghilangkan kesan bahwa ilmu ini sulit  sehingga pembaca menjadi menyukai  memahami  dan akhirnya bisa menerapkan ilmu ini dalam pekerjaan masing-masing.;5.000.000
5522;Sejarah Pergolakan Indonesia Dalam Abad XIX;9794951250;1993;Karangan ini merupakan uraian sejarah yang bertujuan untuk memahami peristiwa abad ke XIX. Titik berat dari uraian deskriptif analisis singkat yang terdapat didalamnya  merupakan bahan pelajaran sejarah berkenaan dengan abad tersebut.;5.000.000
5539;Statistik Konsep Dasar, Aplikasi dan Pengembangannya Edisi Keempat;9,78603E+12;2015;Statistik pada dasarnya merupakan alat bantu untuk memberi gambaran atas suatu kejadian melalui bentuk yang sederhana  baik berupa angka-angka maupun grafik-grafik.;5.000.000
5542;Strategi Pengelolaan dan Pengendalian Penyakit KHV;9797860043;2005;Perikanan budi daya menjadi tumpuan dan andalan bagi peningkatan produksi di masa yang akan datang guna memenuhi kebutuhan dan pasokan permintaan pasar  seiring dnegan kecenderungan menurunnya hasil penangkapan ikan.;5.000.000
5548;Sultan Mehmet II Sang Penakluk;9,78603E+12;2012;"Dimata Muslim  Mehmet II dikenal sebagai Sang Penakluk""  sementara di Barat ia dianggap ""Teror Bagi Dunia"". Pemimpin yang ditakuti pada masanya ini memegang tampuk kekuasaan Kekaisaran Utsmani sejak berusia 12.""";5.000.000
5554;Teknik Kepemimpinan Auren Uris;9,7917E+11;1987;Setiap orang dapat mengingat dengan cepat tentang malapetaka besar  dan mungkin orang yang berada disitu dengan cepat dapat mengontrol keadaan. Dalam keadaan seperti itu  anda juga mungkin dapat bertindak dengan cepat tanpa ragu-ragu.;5.000.000
5556;Teknik Menulis Karya Ilmiah Bambang Dwiloka;9795189433;2005;Ada anggapan sebagian mahasiswa  terutama calon sarjana  bahwa menyusun karya ilmiah dengan bahasa yang baik dan benar itu rumit dan menyusahkan. Sebagian mereka itu mengeluh setelah diberi tugas menyusun makalah atau skripsi oleh dosen pembimbing atau oleh lembaga pendidikan tingginya.;5.000.000
5559;Teknologi Roket Untuk Perang Dan Damai;9794160377;1989;Menurut sejarah  roket mula-mula ditemukan oleh bangsa Cina Kuni yang dimanfaatkan untuk menakuti musuhnya. Roket pada waktu itu dikenal sebagai senjata api terbang atau panah api.;5.000.000
5560;Teologi Perjumpaan Buku Kenangan 72 Tahun Roland Dumartheray;9,7917E+11;1993;Sebab itu tidaklah mengherankan kalau gereja-gereja di Indonesia begitu banyak mengenal sahabat-sahabat oikumene dari luar negeri. Mereka berasal dari gereja-gereja Belanda  Jerman Swiss  dan negerti-negeri Eropa juga Amerika.;5.000.000
5561;Teori Akuntansi Buku 1 Theodorus M. Tuanakotta;9,7917E+11;1984;Buku Teori Akuntansi ini diterbitkan dalam dua jilid. Isi dari masing-masing jilid ini dapat dilihat pada halaman III sampai dengan halaman VI. Buku ini dimaksudkan sebagai buku teks untuk mata kuliah teori akuntansi keuangan yang biasanya diberikan di fakultas-fakultas ekonomi yang mempunyai jurusan akuntansi dan akademi-akademi akuntansi.;5.000.000
5562;Teori Akuntansi Buku 2 Theodorus M. Tuanakotta;9,7917E+11;1986;Buku yang dibagi dalam dua jilid  membahas: struktur  konsep. Dan pengukuran dalam teori akuntansi. Untuk memungkinkan pembaca mengerti dan menilai teori akuntansi masa kini  sebuah bab meninjau sejarah teori dan pemikiran akuntansi;5.000.000
5563;Teori Cetak Tinggi;9,7917E+11;1979;Di sebagian besar perusahaan percetakan  mesin cetak degel dipergunakan untuk mencetak pekerjaan kecil-kecil. Hasil cetak diperoleh dengan degel yang bergerak  menekan pada dulang-acuan yang berdiri tetap.;5.000.000
5564;Teori Dan Filsafat Ilmu Politik;9,78603E+12;2012;"Ilmu Politik dengan Teori Politik dan Filsafat Ilmu Politik"" di Indonesia sudah setengah abad lebih berkembang. Dalam waktu yang boleh dikata relatif pendek sudah cukup banyak terjadi berbagai perkembangan karena pengaruh dunia luar maupun karena terjadinya perkembangan di dalam negeri.""";5.000.000
5565;Teori Dan Profesi Kehumasan Serta Aplikasinya Di Indonesia;97952648010;2008;Bidang profesi humas (hubungan masyarakat) merupakan salah satu aspek manajemen yang diperlukan oleh setiap organisasi  baik itu organisasi yang bersifat komersial (perusahaan) maupun organisasi yang nonkomersial.;5.000.000
5566;Teori Poskolonial Upaya Meruntuhkan Hegemoni Barat;97994401187;2007;Pada dasawarsa terakhir  poskolonialisme telah memainkan peran khusus dengan teori-teori semacam paskastrukturalisme  psikoanalisis ddan feminisme sebagai sebuah wacana kritis utama dalam ilmu-ilmu kemanusiaan.;5.000.000
5567;Teori, Etika Dan Kebijakan Hubungan Internasional;9795472402;1993;Ilmu adalah suatu kumpulan pengetahuan yang terarah dan terpadu menurut bidang telaahan tertentu  yang merupakan hasil pemikiran manusia.;5.000.000
5568;The Art of Learning Sebuah Perjalanan dalam Pencarian Menggapai Puncak Prestasi;9,78603E+12;2009;Manusia hendaknya menyelidiki dengan saksama prinsip yang berlaku dalam suatu hal atau peristiwa… Segala sesuatu dan diri diatur oleh prinsip yang sama. Jika engkau dapat memahami salah satunya  maka engkau akan dapat memahami yang lainnya  sebab kebenaran yang ada didalam dan diluar itu adalah sama - Er Cheng Yishu  abad ke-11.;5.000.000
5569;The Jack Welch Secrets 10 Rahasia Sukses CEO Paling Fenomenal DI Zaman Kita;9,78979E+12;2009;Tahun-tahun yang lewat menjadi saksi kukuhnya posisi Welch di aula agung para pelaku bisnis hebat. Dalam daftar para pemikir manajemen kelas dunia  the Thinkers 50  para praktisi bisnis hebat mendominasi  dengan Welch dan Bill Gates dalam sepuluh besar.;5.000.000
5570;The Magic Lantern;9796944553;2004;Dengan mengambil latar belakang dunia magis Pusat Bumi yang dihuni oleh bajang  Elf  Goblin  dan penyihir. Magic Lantern menjadi sebuah kisah menawan seputar pengembangan pribadi yang menawarkan kunci sukses dan kebahagiaan kepada para pembacanya.;5.000.000
5571;The Manager's Self Assessment Kit;9794420069;1993;Buku ini diperuntukkan bagi para manajer yang ingin mengembangkan karier mereka sendiri. Jika Anda serang meniti karier awal atau telah mencapat tingkat madya  maka buku ini sesuai untuk Anda.;5.000.000
5572;The Ten Laws of Leadership Sepuluh Hukum Kepemimpinan;9792003606;1999;"Here are ten laws which are absolutely essential if you are in a position of leadership. Just as there are principles that govern nature  so there are definite principles which are vital in leadership. Don't stagger on in ignorance  Leaders are readers. Study well these principles to become the leader you are meant to be.""- Author""";5.000.000
5573;Tips Dan Trik Public Relations;9,7917E+11;2004;Upaya untuk mereposisi industri public relations Indonesia pada dasarnya merupakan kemampuan mengintegrasikan beberapa faktor penting. Dari perspektif makro  para profesional public relations harus memimpin hubungan organisasi dengan masyarakat.;5.000.000
5574;TNI Antara Tuntutan Reformasi dan Beban Sejarah;9,7917E+11;2000;Sejak reformasi bergulir  eksistensi TNI tidak henti-hentinya mendapat sorotan. Perkembangan terakhir  Polisi memisahkan diri dari ABRI secara struktural  saat mana TNI disibukkan dengan berbagai gangguan keamanan dan established politik di elite pemerintahan.;5.000.000
5575;Tragedi Anak Revolusi;979444071X;1989;Pada zaman modern seperti sekarang ini  jarang ada suatu bangsa yang telah menderita akibat suatu tukanan politik. Akan tetapi penderitaan semacam itu telah dialami oleh rakyat Cina dalam seperempat abad terakhir ini.;5.000.000
5576;Undang-Undang Otonomi Daerah 1999;9,7917E+11;1999;Undang-Undang Otonomi Daerah 1999 UU No. 22 tahun 1999 tentang Pemerintahan Daerah UU No. 25 tahun 1999 tentang Perimbangan Keuangan antara Pemerintah Pusat dan Daerah UU No. 28 tahun 1999 tentang Penyelenggara Negara yang bersih dan bebas dari Korupsi Kolusi Nepotisme dan Komentar Pakar Hukum Administrasi Negara dan Komentar Pakar Hukum Administrasi Negara Prof. Dr. Philipus M. Hadjon SH.;5.000.000
5577;Undang-Undang Otonomi Daerah 1999;9,7917E+11;1999;Undang-Undang Otonomi Daerah UU no. 22 tahun 1999 tentang Pemerintah Daerah UU no. 25 tahun 1999 tentang Perimbangan Keuangan antara Pemerintah Pusat dan Daerah UU no. 28 tahun 1999 tentang Penyelenggaraan Negara yang bersih dan bebas dari Korupsi  Kolusi dan Nepotisme.;4.750.000
5578;Undang-Undang Otonomi Daerah 1999 Dan Petunjuk Pelaksanaan Undang-Undang Otonomi Daerah;9,7917E+11;2000;Undang-Undang Otonomi Daerah 1999 UU no. 22 tahun 1999 tentang Pemerintahan Daerah UU no. 25 tahun 1999 tentang Perimbangan Keuangan antara Pemerintah Pusat dan Daerah UU no. 28 tahun 1999 tentang Penyelenggara Negara yang Bersih dan Bebas dari KKN.;4.750.000
